[2025-12-26T10:01:33.880+0000] {local_task_job_runner.py:120} INFO - ::group::Pre task execution logs
[2025-12-26T10:01:33.976+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: minio_to_snowflake.load_snowflake scheduled__2025-12-26T09:57:00+00:00 [queued]>
[2025-12-26T10:01:33.997+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: minio_to_snowflake.load_snowflake scheduled__2025-12-26T09:57:00+00:00 [queued]>
[2025-12-26T10:01:34.011+0000] {taskinstance.py:2306} INFO - Starting attempt 1 of 2
[2025-12-26T10:01:34.078+0000] {taskinstance.py:2330} INFO - Executing <Task(PythonOperator): load_snowflake> on 2025-12-26 09:57:00+00:00
[2025-12-26T10:01:34.119+0000] {standard_task_runner.py:90} INFO - Running: ['***', 'tasks', 'run', 'minio_to_snowflake', 'load_snowflake', 'scheduled__2025-12-26T09:57:00+00:00', '--job-id', '125', '--raw', '--subdir', 'DAGS_FOLDER/minio_to_snowflake.py', '--cfg-path', '/tmp/tmpbka3hjoc']
[2025-12-26T10:01:34.131+0000] {standard_task_runner.py:91} INFO - Job 125: Subtask load_snowflake
[2025-12-26T10:01:34.139+0000] {logging_mixin.py:188} WARNING - /home/***/.local/lib/python3.12/site-packages/***/task/task_runner/standard_task_runner.py:62 DeprecationWarning: This process (pid=14421) is multi-threaded, use of fork() may lead to deadlocks in the child.
[2025-12-26T10:01:34.141+0000] {standard_task_runner.py:64} INFO - Started process 14438 to run task
[2025-12-26T10:01:35.364+0000] {task_command.py:426} INFO - Running <TaskInstance: minio_to_snowflake.load_snowflake scheduled__2025-12-26T09:57:00+00:00 [running]> on host a29b2270dc41
[2025-12-26T10:01:35.672+0000] {taskinstance.py:2648} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='***' AIRFLOW_CTX_DAG_ID='minio_to_snowflake' AIRFLOW_CTX_TASK_ID='load_snowflake' AIRFLOW_CTX_EXECUTION_DATE='2025-12-26T09:57:00+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='scheduled__2025-12-26T09:57:00+00:00'
[2025-12-26T10:01:35.676+0000] {taskinstance.py:430} INFO - ::endgroup::
[2025-12-26T10:01:35.758+0000] {connection.py:610} INFO - Snowflake Connector for Python Version: 4.1.1, Python Version: 3.12.4, Platform: Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.36
[2025-12-26T10:01:35.761+0000] {connection.py:1693} INFO - Connecting to GLOBAL Snowflake domain
[2025-12-26T10:01:39.452+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1766728889.json to Snowflake stage
[2025-12-26T10:01:39.860+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1766728900.json to Snowflake stage
[2025-12-26T10:01:40.269+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1766728911.json to Snowflake stage
[2025-12-26T10:01:40.679+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1766728923.json to Snowflake stage
[2025-12-26T10:01:41.088+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1766728935.json to Snowflake stage
[2025-12-26T10:01:41.498+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1766728947.json to Snowflake stage
[2025-12-26T10:01:41.930+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1766728960.json to Snowflake stage
[2025-12-26T10:01:42.318+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1766728972.json to Snowflake stage
[2025-12-26T10:01:42.728+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1766728984.json to Snowflake stage
[2025-12-26T10:01:43.137+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1766728995.json to Snowflake stage
[2025-12-26T10:01:43.547+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1766729007.json to Snowflake stage
[2025-12-26T10:01:43.958+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1766729020.json to Snowflake stage
[2025-12-26T10:01:44.366+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1766729032.json to Snowflake stage
[2025-12-26T10:01:44.775+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1766729044.json to Snowflake stage
[2025-12-26T10:01:45.186+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1766729057.json to Snowflake stage
[2025-12-26T10:01:45.596+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1766729070.json to Snowflake stage
[2025-12-26T10:01:46.006+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1766729083.json to Snowflake stage
[2025-12-26T10:01:46.405+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1766729095.json to Snowflake stage
[2025-12-26T10:01:46.823+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1766729109.json to Snowflake stage
[2025-12-26T10:01:47.430+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1766729122.json to Snowflake stage
[2025-12-26T10:01:47.848+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1766729135.json to Snowflake stage
[2025-12-26T10:01:48.251+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1766729147.json to Snowflake stage
[2025-12-26T10:01:48.661+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1766729160.json to Snowflake stage
[2025-12-26T10:01:49.071+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1766729172.json to Snowflake stage
[2025-12-26T10:01:49.582+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1766729185.json to Snowflake stage
[2025-12-26T10:01:49.993+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1766729199.json to Snowflake stage
[2025-12-26T10:01:50.404+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1766729212.json to Snowflake stage
[2025-12-26T10:01:50.811+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1766729225.json to Snowflake stage
[2025-12-26T10:01:51.222+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1766729238.json to Snowflake stage
[2025-12-26T10:01:51.631+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1766729250.json to Snowflake stage
[2025-12-26T10:01:52.054+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1766729263.json to Snowflake stage
[2025-12-26T10:01:52.352+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1766729277.json to Snowflake stage
[2025-12-26T10:01:52.758+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1766729289.json to Snowflake stage
[2025-12-26T10:01:53.064+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1766729301.json to Snowflake stage
[2025-12-26T10:01:53.474+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1766729313.json to Snowflake stage
[2025-12-26T10:01:53.884+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1766729326.json to Snowflake stage
[2025-12-26T10:01:54.192+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1766729338.json to Snowflake stage
[2025-12-26T10:01:54.600+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1766729351.json to Snowflake stage
[2025-12-26T10:01:55.009+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1766729363.json to Snowflake stage
[2025-12-26T10:01:55.421+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1766729376.json to Snowflake stage
[2025-12-26T10:01:55.755+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1766729388.json to Snowflake stage
[2025-12-26T10:01:56.058+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1766729401.json to Snowflake stage
[2025-12-26T10:01:56.444+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1766729413.json to Snowflake stage
[2025-12-26T10:01:56.855+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1766729425.json to Snowflake stage
[2025-12-26T10:01:57.403+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1766729438.json to Snowflake stage
[2025-12-26T10:01:57.778+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1766729450.json to Snowflake stage
[2025-12-26T10:01:58.186+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1766729463.json to Snowflake stage
[2025-12-26T10:01:58.596+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1766729476.json to Snowflake stage
[2025-12-26T10:01:59.006+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1766729489.json to Snowflake stage
[2025-12-26T10:01:59.409+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1766729502.json to Snowflake stage
[2025-12-26T10:01:59.791+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1766729514.json to Snowflake stage
[2025-12-26T10:02:00.645+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1766729526.json to Snowflake stage
[2025-12-26T10:02:01.054+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1766729538.json to Snowflake stage
[2025-12-26T10:02:01.465+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1766729550.json to Snowflake stage
[2025-12-26T10:02:01.822+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1766729563.json to Snowflake stage
[2025-12-26T10:02:02.181+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1766729575.json to Snowflake stage
[2025-12-26T10:02:02.553+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1766729588.json to Snowflake stage
[2025-12-26T10:02:02.899+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1766729600.json to Snowflake stage
[2025-12-26T10:02:03.308+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1766729613.json to Snowflake stage
[2025-12-26T10:02:03.718+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1766729626.json to Snowflake stage
[2025-12-26T10:02:04.126+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1766729638.json to Snowflake stage
[2025-12-26T10:02:04.641+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1766729649.json to Snowflake stage
[2025-12-26T10:02:05.049+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1766729661.json to Snowflake stage
[2025-12-26T10:02:05.459+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1766729673.json to Snowflake stage
[2025-12-26T10:02:05.868+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1766729685.json to Snowflake stage
[2025-12-26T10:02:06.280+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1766729697.json to Snowflake stage
[2025-12-26T10:02:06.679+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1766729709.json to Snowflake stage
[2025-12-26T10:02:07.099+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1766729721.json to Snowflake stage
[2025-12-26T10:02:07.508+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1766729734.json to Snowflake stage
[2025-12-26T10:02:07.917+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1766729746.json to Snowflake stage
[2025-12-26T10:02:08.327+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1766729759.json to Snowflake stage
[2025-12-26T10:02:08.738+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1766729772.json to Snowflake stage
[2025-12-26T10:02:09.147+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1766729785.json to Snowflake stage
[2025-12-26T10:02:09.558+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1766729801.json to Snowflake stage
[2025-12-26T10:02:09.967+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1766729813.json to Snowflake stage
[2025-12-26T10:02:10.376+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1766729827.json to Snowflake stage
[2025-12-26T10:02:10.792+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1766729839.json to Snowflake stage
[2025-12-26T10:02:11.199+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1766729854.json to Snowflake stage
[2025-12-26T10:02:11.605+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1766729865.json to Snowflake stage
[2025-12-26T10:02:12.018+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1766729879.json to Snowflake stage
[2025-12-26T10:02:12.427+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1766729891.json to Snowflake stage
[2025-12-26T10:02:12.735+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1766729904.json to Snowflake stage
[2025-12-26T10:02:13.040+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1766729916.json to Snowflake stage
[2025-12-26T10:02:13.449+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1766729928.json to Snowflake stage
[2025-12-26T10:02:13.862+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1766729939.json to Snowflake stage
[2025-12-26T10:02:14.277+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1766729952.json to Snowflake stage
[2025-12-26T10:02:14.679+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1766729964.json to Snowflake stage
[2025-12-26T10:02:15.089+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1766729975.json to Snowflake stage
[2025-12-26T10:02:15.498+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1766729987.json to Snowflake stage
[2025-12-26T10:02:15.909+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1766729998.json to Snowflake stage
[2025-12-26T10:02:16.305+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1766730010.json to Snowflake stage
[2025-12-26T10:02:16.699+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1766730023.json to Snowflake stage
[2025-12-26T10:02:17.535+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1766730035.json to Snowflake stage
[2025-12-26T10:02:17.945+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1766730046.json to Snowflake stage
[2025-12-26T10:02:18.354+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1766730058.json to Snowflake stage
[2025-12-26T10:02:18.766+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1766730070.json to Snowflake stage
[2025-12-26T10:02:19.174+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1766730082.json to Snowflake stage
[2025-12-26T10:02:19.551+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1766730094.json to Snowflake stage
[2025-12-26T10:02:19.898+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1766730105.json to Snowflake stage
[2025-12-26T10:02:20.318+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1766730117.json to Snowflake stage
[2025-12-26T10:02:21.121+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1766730128.json to Snowflake stage
[2025-12-26T10:02:21.530+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1766730140.json to Snowflake stage
[2025-12-26T10:02:21.941+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1766730152.json to Snowflake stage
[2025-12-26T10:02:22.350+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1766730163.json to Snowflake stage
[2025-12-26T10:02:22.861+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1766730175.json to Snowflake stage
[2025-12-26T10:02:23.271+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1766730187.json to Snowflake stage
[2025-12-26T10:02:23.584+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1766730198.json to Snowflake stage
[2025-12-26T10:02:23.919+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1766730210.json to Snowflake stage
[2025-12-26T10:02:24.224+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1766730223.json to Snowflake stage
[2025-12-26T10:02:24.537+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1766730234.json to Snowflake stage
[2025-12-26T10:02:24.830+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1766730246.json to Snowflake stage
[2025-12-26T10:02:25.112+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1766730257.json to Snowflake stage
[2025-12-26T10:02:25.533+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1766730268.json to Snowflake stage
[2025-12-26T10:02:25.818+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1766730280.json to Snowflake stage
[2025-12-26T10:02:26.094+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1766730291.json to Snowflake stage
[2025-12-26T10:02:26.388+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1766730304.json to Snowflake stage
[2025-12-26T10:02:26.726+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1766730316.json to Snowflake stage
[2025-12-26T10:02:27.061+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1766730327.json to Snowflake stage
[2025-12-26T10:02:27.350+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1766730339.json to Snowflake stage
[2025-12-26T10:02:27.623+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1766730351.json to Snowflake stage
[2025-12-26T10:02:27.897+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1766730362.json to Snowflake stage
[2025-12-26T10:02:28.228+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1766730374.json to Snowflake stage
